experiment,warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,6,True,mlp_classifier,BD50,auc,0.5716606830525637,0.547240057995029,0.5635572969406856,0.5463549817423057,-0.02442062505753473,-0.01720231519837989,0.9288933790318038,0.3055555555555556,small
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,2,True,bayes_network,BD50,f1,0.3462717422298261,0.33587864548370255,0.3462717422298261,0.33587864548370255,-0.010393096746123542,-0.010393096746123542,1.0,1.0,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,2,True,bayes_network,BD50,precision,0.23293548387096769,0.22774424745379096,0.23293548387096769,0.22774424745379096,-0.005191236417176726,-0.005191236417176726,1.0,1.0,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,2,True,bayes_network,BD50,recall,0.6744186046511628,0.6395348837209303,0.6744186046511628,0.6395348837209303,-0.03488372093023251,-0.03488372093023251,1.0,1.0,large
exp113-BD50-feature-set3-SMOTE,warnings_infer,set3,2,True,bayes_network,BD50,auc,0.5702361226180613,0.5590122433950107,0.5702361226180613,0.5590122433950107,-0.011223879223050681,-0.011223879223050681,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,5,True,SVC,BD50,f1,0.3426791277258567,0.3448275862068965,0.3393004406748836,0.33811905747695026,0.002148458481039839,-0.0011813831979333167,0.6875,0.04,negligible
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,5,True,SVC,BD50,precision,0.22397476340694,0.21875,0.22304763336661929,0.2210980785934998,-0.005224763406940003,-0.0019495547731194773,0.6875,0.04,negligible
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,5,True,SVC,BD50,recall,0.7790697674418605,0.7790697674418605,0.7302325581395349,0.7348837209302326,0.0,0.0046511627906976605,0.7051807241867165,0.08,negligible
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,5,True,SVC,BD50,auc,0.5687943017582621,0.5573575439565499,0.5534525453373838,0.5516086716376691,-0.01143675780171216,-0.0018438736997146155,0.6875,0.04,negligible
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,3,True,knn_classifier,BD50,f1,0.3443223443223443,0.3611111111111111,0.34636056753703803,0.364251055296114,0.016788766788766785,0.01789048775907598,0.125,-1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,3,True,knn_classifier,BD50,precision,0.2513368983957219,0.2604166666666667,0.2526928877340009,0.26139135584412715,0.00907976827094481,0.008698468110126256,0.25,-0.7777777777777778,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,3,True,knn_classifier,BD50,recall,0.5465116279069767,0.6046511627906976,0.5503875968992248,0.6007751937984496,0.05813953488372092,0.050387596899224785,0.125,-1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,3,True,knn_classifier,BD50,auc,0.5784727975697321,0.593512381478413,0.5804140200681212,0.5970177820737059,0.015039583908680876,0.016603762005584777,0.125,-1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,4,True,logistic_regression,BD50,f1,0.39516771539599693,0.3775100401606425,0.39553800937066275,0.3763528691035327,-0.017657675235354442,-0.01918514026713003,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,4,True,logistic_regression,BD50,precision,0.30407264722069344,0.2883435582822086,0.30375219784347557,0.2895910020449898,-0.015729088938484848,-0.014161195798485793,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,4,True,logistic_regression,BD50,recall,0.5697674418604651,0.5465116279069767,0.5668604651162791,0.5377906976744186,-0.023255813953488413,-0.029069767441860517,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,4,True,logistic_regression,BD50,auc,0.6275085151431465,0.6119039399797479,0.6277887093804658,0.6109595070422535,-0.015604575163398637,-0.01682920233821228,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,9,True,randomForest_classifier,BD50,f1,0.3428571428571428,0.3387096774193548,0.34191053691116524,0.33627753081812467,-0.004147465437787989,-0.005633006093040571,0.91796875,0.37037037037037035,medium
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,9,True,randomForest_classifier,BD50,precision,0.2611464968152866,0.2560975609756097,0.2599094014812021,0.2572602162686842,-0.005048935839676916,-0.0026491852125178905,0.849609375,0.24691358024691357,small
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,9,True,randomForest_classifier,BD50,recall,0.4883720930232558,0.4883720930232558,0.5,0.4857881136950904,0.0,-0.014211886304909604,0.8829627000058888,0.30864197530864196,small
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,9,True,randomForest_classifier,BD50,auc,0.5810446009389671,0.5765706987020159,0.5791563104114886,0.5744989362463816,-0.0044739022369512105,-0.004657374165107031,0.8984375,0.30864197530864196,small
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,7,True,mlp_classifier,BD50,f1,0.3360655737704918,0.3239875389408099,0.34226325755790077,0.33125529162161277,-0.012078034829681894,-0.011007965936288,0.921875,0.5102040816326531,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,7,True,mlp_classifier,BD50,precision,0.2340425531914893,0.2212765957446808,0.22935027640751304,0.2224385953384616,-0.012765957446808501,-0.006911681069051434,0.765625,0.10204081632653061,negligible
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,7,True,mlp_classifier,BD50,recall,0.7906976744186046,0.6627906976744186,0.7591362126245846,0.686046511627907,-0.12790697674418605,-0.07308970099667766,0.8515625,0.20408163265306123,small
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,7,True,mlp_classifier,BD50,auc,0.5764303139096014,0.5474638681763786,0.5560636695992951,0.5458734432740232,-0.028966445733222823,-0.01019022632527189,0.8640506445901759,0.22448979591836735,small
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,2,True,bayes_network,BD50,f1,0.3462717422298261,0.34283181357649445,0.3462717422298261,0.34283181357649445,-0.0034399286533316475,-0.0034399286533316475,0.8144533152386513,0.75,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,2,True,bayes_network,BD50,precision,0.23293548387096769,0.23122633744855964,0.23293548387096769,0.23122633744855964,-0.0017091464224080477,-0.0017091464224080477,0.8144533152386513,0.75,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,2,True,bayes_network,BD50,recall,0.6744186046511628,0.6627906976744187,0.6744186046511628,0.6627906976744187,-0.011627906976744096,-0.011627906976744096,0.8144533152386513,0.5,large
exp114-BD50-feature-set3-SMOTE,warnings_openjml,set3,2,True,bayes_network,BD50,auc,0.5702361226180613,0.5667736813035074,0.5702361226180613,0.5667736813035074,-0.0034624413145539767,-0.0034624413145539767,0.75,0.5,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,SVC,BD50,f1,0.3340189897002489,0.33924596326685097,0.334237642751668,0.34235966964691894,0.005226973566602067,0.008122026895250933,0.21875,-0.2777777777777778,small
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,SVC,BD50,precision,0.21439702025768687,0.21690424494162805,0.21766360564872547,0.22390029932500546,0.002507224683941184,0.006236693676279992,0.109375,-0.2777777777777778,small
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,SVC,BD50,recall,0.75,0.7558139534883721,0.7344961240310077,0.7383720930232558,0.005813953488372103,0.003875968992248069,0.5,0.08333333333333333,negligible
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,SVC,BD50,auc,0.5477785832642916,0.5517266178771978,0.5456513317377029,0.558361333578815,0.003948034612906159,0.01271000184111215,0.15625,-0.3333333333333333,medium
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,3,True,knn_classifier,BD50,f1,0.3443223443223443,0.3584229390681004,0.34636056753703803,0.36154778227497997,0.01410059474575609,0.015187214737941934,0.125,-0.7777777777777778,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,3,True,knn_classifier,BD50,precision,0.2513368983957219,0.2590673575129533,0.2526928877340009,0.2600951810210118,0.007730459117231414,0.007402293287010919,0.125,-0.7777777777777778,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,3,True,knn_classifier,BD50,recall,0.5465116279069767,0.5813953488372093,0.5503875968992248,0.5930232558139535,0.03488372093023262,0.04263565891472876,0.125,-1.0,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,3,True,knn_classifier,BD50,auc,0.5784727975697321,0.5921430544048606,0.5804140200681212,0.594990641013839,0.013670256835128458,0.014576620945717877,0.125,-0.7777777777777778,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,5,True,logistic_regression,BD50,f1,0.393574297188755,0.3776824034334764,0.3951189320866941,0.38036052142958987,-0.015891893755278552,-0.014758410657104204,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,5,True,logistic_regression,BD50,precision,0.3037974683544304,0.3020134228187919,0.30376125194566655,0.3019184457978294,-0.0017840455356384899,-0.0018428061478371616,0.9375,0.52,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,5,True,logistic_regression,BD50,recall,0.5697674418604651,0.5116279069767442,0.5651162790697675,0.5139534883720931,-0.05813953488372092,-0.051162790697674376,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,5,True,logistic_regression,BD50,auc,0.6260805026235847,0.6127174813587406,0.6273973580042347,0.6149357912178955,-0.013363021264844122,-0.01246156678633914,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,8,True,randomForest_classifier,BD50,f1,0.3433035714285714,0.33141384043657296,0.3403913285725033,0.3281072011730464,-0.011889730991998415,-0.01228412739945689,0.92578125,0.65625,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,8,True,randomForest_classifier,BD50,precision,0.2594695681740904,0.2608695652173913,0.25739371038667286,0.25831997454348227,0.0013999970433009046,0.0009262641568094088,0.52734375,-0.09375,negligible
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,8,True,randomForest_classifier,BD50,recall,0.5,0.4534883720930232,0.502906976744186,0.4505813953488372,-0.04651162790697683,-0.052325581395348875,0.9929854695508498,0.90625,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,8,True,randomForest_classifier,BD50,auc,0.5805135551873332,0.5717602181717758,0.5772421292460646,0.5700041137346957,-0.008753337015557361,-0.007238015511368823,0.875,0.53125,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,mlp_classifier,BD50,f1,0.3519686312555582,0.34734521142288133,0.35014424180105386,0.34438744081318545,-0.004623419832676889,-0.0057568009878684046,0.71875,0.1111111111111111,negligible
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,mlp_classifier,BD50,precision,0.2359023954768635,0.24135260164671923,0.23257679038742532,0.24448784439734225,0.005450206169855726,0.011911054009916933,0.015625,-0.3333333333333333,medium
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,mlp_classifier,BD50,recall,0.8430232558139534,0.5697674418604651,0.7693798449612403,0.5910852713178295,-0.2732558139534883,-0.17829457364341084,0.953125,0.3611111111111111,medium
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,6,True,mlp_classifier,BD50,auc,0.5820641167265028,0.5781661373469575,0.5702326705330019,0.5721311255331555,-0.00389797937954528,0.0018984550001536205,0.5,0.1111111111111111,negligible
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,2,True,bayes_network,BD50,f1,0.3462717422298261,0.34254987049964836,0.3462717422298261,0.34254987049964836,-0.0037218717301777393,-0.0037218717301777393,0.75,0.5,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,2,True,bayes_network,BD50,precision,0.23293548387096769,0.22893043211768305,0.23293548387096769,0.22893043211768305,-0.004005051753284639,-0.004005051753284639,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,2,True,bayes_network,BD50,recall,0.6744186046511628,0.6802325581395349,0.6744186046511628,0.6802325581395349,0.005813953488372103,0.005813953488372103,0.5,0.0,negligible
exp115-BD50-feature-set3-SMOTE,warning_sum,set3,2,True,bayes_network,BD50,auc,0.5702361226180613,0.5648635275706526,0.5702361226180613,0.5648635275706526,-0.005372595047408724,-0.005372595047408724,0.75,0.5,large
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,5,True,SVC,BD50,f1,0.3442265795206972,0.3442265795206972,0.34729540376763923,0.34729540376763923,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,5,True,SVC,BD50,precision,0.226950354609929,0.226950354609929,0.22808600892282477,0.22808600892282477,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,5,True,SVC,BD50,recall,0.7441860465116279,0.7441860465116279,0.7651162790697675,0.7651162790697675,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,5,True,SVC,BD50,auc,0.5668795452453281,0.5668795452453281,0.5640923317683881,0.5640923317683881,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,knn_classifier,BD50,f1,0.3656985420732407,0.3656985420732407,0.3656985420732407,0.3656985420732407,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,knn_classifier,BD50,precision,0.2583333333333333,0.2583333333333333,0.2583333333333333,0.2583333333333333,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,knn_classifier,BD50,recall,0.627906976744186,0.627906976744186,0.627906976744186,0.627906976744186,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,knn_classifier,BD50,auc,0.5976577602872135,0.5976577602872135,0.5976577602872135,0.5976577602872135,0.0,0.0,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,logistic_regression,BD50,f1,0.36134651600753287,0.35044170710464095,0.3553339428817439,0.3534908528529676,-0.010904808902891916,-0.0018430900287763063,0.583032292955724,-0.05555555555555555,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,logistic_regression,BD50,precision,0.33021806853582547,0.32958801498127344,0.31961584162935136,0.32007986510652425,-0.0006300535545520347,0.0004640234771728924,0.5,0.027777777777777776,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,logistic_regression,BD50,recall,0.3895348837209302,0.36627906976744184,0.4224806201550387,0.4166666666666667,-0.023255813953488358,-0.005813953488371992,0.7381957178138746,0.027777777777777776,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,logistic_regression,BD50,auc,0.6014705882352942,0.5966842723004695,0.5989062643836878,0.5981736552210869,-0.004786315934824703,-0.0007326091626008724,0.583032292955724,0.0,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,8,True,randomForest_classifier,BD50,f1,0.3438291139240506,0.35172248539251283,0.344754917314229,0.3550630580365744,0.007893371468462251,0.010308140722345371,0.0390625,-0.4375,medium
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,8,True,randomForest_classifier,BD50,precision,0.2688784725208566,0.2802287581699346,0.2735432924980868,0.2831106541520229,0.011350285649077974,0.009567361653936124,0.0390625,-0.46875,medium
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,8,True,randomForest_classifier,BD50,recall,0.4709302325581395,0.4767441860465116,0.4665697674418604,0.4767441860465116,0.005813953488372103,0.01017441860465118,0.125,-0.125,negligible
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,8,True,randomForest_classifier,BD50,auc,0.5830985915492958,0.5909889073000092,0.5845732072171592,0.5939791321458161,0.007890315750713417,0.009405924928656884,0.0390625,-0.4375,medium
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,mlp_classifier,BD50,f1,0.31829839654267134,0.3211721611721612,0.2866074939427576,0.320983239424153,0.00287376462948985,0.03437574548139544,0.28125,-0.2222222222222222,small
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,mlp_classifier,BD50,precision,0.19805936073059355,0.1927547752355936,0.20903385836992908,0.20058193253755122,-0.005304585494999958,-0.00845192583237786,0.921875,0.3333333333333333,medium
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,mlp_classifier,BD50,recall,0.6453488372093024,0.9244186046511628,0.6104651162790697,0.8662790697674417,0.2790697674418604,0.255813953488372,0.21875,-0.3333333333333333,medium
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,6,True,mlp_classifier,BD50,auc,0.5088914204179324,0.4972970173985086,0.520807442695388,0.5086488155512596,-0.011594403019423827,-0.012158627144128409,1.0,0.5,large
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,bayes_network,BD50,f1,0.37017305250185983,0.36608563849943165,0.37017305250185983,0.36608563849943165,-0.00408741400242818,-0.00408741400242818,0.8144533152386513,0.25,small
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,bayes_network,BD50,precision,0.24230665276651603,0.23994454857856914,0.24230665276651603,0.23994454857856914,-0.002362104187946884,-0.002362104187946884,0.8144533152386513,0.25,small
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,bayes_network,BD50,recall,0.7848837209302326,0.7732558139534884,0.7848837209302326,0.7732558139534884,-0.011627906976744207,-0.011627906976744207,0.8144533152386513,0.25,small
exp116-BD50-feature-set4-SMOTE,warnings_checker_framework,set4,2,True,bayes_network,BD50,auc,0.5960024855012427,0.5908145770045108,0.5960024855012427,0.5908145770045108,-0.005187908496731897,-0.005187908496731897,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,warnings_typestate_checker,set4,6,True,SVC,BD50,f1,0.3446023727297809,0.34347988412043534,0.3469091974628435,0.3464178982885757,-0.001122488609345551,-0.0004912991742677675,0.5832579978055203,0.16666666666666666,small
