Experiment,use_SMOTE,metric,model,target,#best hyperparameters,wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp112-BD50-feature-set3-SMOTE,True,diff_precision,logistic_regression,BD50,6,0.109375,-0.3888888888888889,medium
exp112-BD50-feature-set3-SMOTE,True,diff_recall,logistic_regression,BD50,6,0.5841795787504835,0.05555555555555555,negligible
exp112-BD50-feature-set3-SMOTE,True,diff_auc,logistic_regression,BD50,6,0.34375,-0.16666666666666666,small
exp112-BD50-feature-set3-SMOTE,True,diff_f1,randomForest_classifier,BD50,9,0.990234375,0.5555555555555556,large
exp112-BD50-feature-set3-SMOTE,True,diff_precision,randomForest_classifier,BD50,9,0.8203125,0.2839506172839506,small
exp112-BD50-feature-set3-SMOTE,True,diff_recall,randomForest_classifier,BD50,9,0.990234375,0.5802469135802469,large
exp112-BD50-feature-set3-SMOTE,True,diff_auc,randomForest_classifier,BD50,9,0.98046875,0.5061728395061729,large
exp112-BD50-feature-set3-SMOTE,True,diff_f1,mlp_classifier,BD50,7,0.2890625,-0.1836734693877551,small
exp112-BD50-feature-set3-SMOTE,True,diff_precision,mlp_classifier,BD50,7,0.53125,-0.22448979591836735,small
exp112-BD50-feature-set3-SMOTE,True,diff_recall,mlp_classifier,BD50,7,0.6002523190651541,0.0,negligible
exp112-BD50-feature-set3-SMOTE,True,diff_auc,mlp_classifier,BD50,7,0.46875,-0.10204081632653061,negligible
exp112-BD50-feature-set3-SMOTE,True,diff_f1,bayes_network,BD50,2,0.75,0.0,negligible
exp112-BD50-feature-set3-SMOTE,True,diff_precision,bayes_network,BD50,2,1.0,0.5,large
exp112-BD50-feature-set3-SMOTE,True,diff_recall,bayes_network,BD50,2,0.25,-1.0,large
exp112-BD50-feature-set3-SMOTE,True,diff_auc,bayes_network,BD50,2,0.75,0.0,negligible
exp113-BD50-feature-set3-SMOTE,True,diff_f1,SVC,BD50,4,0.8193447857369107,0.1875,small
exp113-BD50-feature-set3-SMOTE,True,diff_precision,SVC,BD50,4,0.8193447857369107,0.1875,small
exp113-BD50-feature-set3-SMOTE,True,diff_recall,SVC,BD50,4,0.7751541010155545,0.125,negligible
exp113-BD50-feature-set3-SMOTE,True,diff_auc,SVC,BD50,4,0.8193447857369107,0.3125,small
exp113-BD50-feature-set3-SMOTE,True,diff_f1,knn_classifier,BD50,3,0.2071080891212626,-0.1111111111111111,negligible
exp113-BD50-feature-set3-SMOTE,True,diff_precision,knn_classifier,BD50,3,0.2071080891212626,-0.1111111111111111,negligible
exp113-BD50-feature-set3-SMOTE,True,diff_recall,knn_classifier,BD50,3,0.5,0.0,negligible
exp113-BD50-feature-set3-SMOTE,True,diff_auc,knn_classifier,BD50,3,0.2071080891212626,-0.1111111111111111,negligible
exp113-BD50-feature-set3-SMOTE,True,diff_f1,logistic_regression,BD50,5,0.03125,-0.92,large
exp113-BD50-feature-set3-SMOTE,True,diff_precision,logistic_regression,BD50,5,0.09375,-0.6,large
exp113-BD50-feature-set3-SMOTE,True,diff_recall,logistic_regression,BD50,5,0.023857440118675605,-0.68,large
exp113-BD50-feature-set3-SMOTE,True,diff_auc,logistic_regression,BD50,5,0.03125,-1.0,large
exp113-BD50-feature-set3-SMOTE,True,diff_f1,randomForest_classifier,BD50,8,1.0,0.71875,large
exp113-BD50-feature-set3-SMOTE,True,diff_precision,randomForest_classifier,BD50,8,0.99609375,0.75,large
exp113-BD50-feature-set3-SMOTE,True,diff_recall,randomForest_classifier,BD50,8,0.8537822027657319,0.46875,medium
exp113-BD50-feature-set3-SMOTE,True,diff_auc,randomForest_classifier,BD50,8,1.0,0.71875,large
exp113-BD50-feature-set3-SMOTE,True,diff_f1,mlp_classifier,BD50,6,0.9532537581550822,0.3611111111111111,medium
exp113-BD50-feature-set3-SMOTE,True,diff_precision,mlp_classifier,BD50,6,0.7991609167651135,0.3055555555555556,small
exp113-BD50-feature-set3-SMOTE,True,diff_recall,mlp_classifier,BD50,6,0.8527463031599449,0.25,small
exp113-BD50-feature-set3-SMOTE,True,diff_auc,mlp_classifier,BD50,6,0.9288933790318038,0.3055555555555556,small
exp113-BD50-feature-set3-SMOTE,True,diff_f1,bayes_network,BD50,2,1.0,1.0,large
exp113-BD50-feature-set3-SMOTE,True,diff_precision,bayes_network,BD50,2,1.0,1.0,large
exp113-BD50-feature-set3-SMOTE,True,diff_recall,bayes_network,BD50,2,1.0,1.0,large
exp113-BD50-feature-set3-SMOTE,True,diff_auc,bayes_network,BD50,2,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_f1,SVC,BD50,5,0.6875,0.04,negligible
exp114-BD50-feature-set3-SMOTE,True,diff_precision,SVC,BD50,5,0.6875,0.04,negligible
exp114-BD50-feature-set3-SMOTE,True,diff_recall,SVC,BD50,5,0.7051807241867165,0.08,negligible
exp114-BD50-feature-set3-SMOTE,True,diff_auc,SVC,BD50,5,0.6875,0.04,negligible
exp114-BD50-feature-set3-SMOTE,True,diff_f1,knn_classifier,BD50,3,0.125,-1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_precision,knn_classifier,BD50,3,0.125,-0.5555555555555556,large
exp114-BD50-feature-set3-SMOTE,True,diff_recall,knn_classifier,BD50,3,0.125,-1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_auc,knn_classifier,BD50,3,0.125,-0.7777777777777778,large
exp114-BD50-feature-set3-SMOTE,True,diff_f1,logistic_regression,BD50,4,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_precision,logistic_regression,BD50,4,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_recall,logistic_regression,BD50,4,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_auc,logistic_regression,BD50,4,1.0,1.0,large
exp114-BD50-feature-set3-SMOTE,True,diff_f1,randomForest_classifier,BD50,9,0.91796875,0.37037037037037035,medium
exp114-BD50-feature-set3-SMOTE,True,diff_precision,randomForest_classifier,BD50,9,0.849609375,0.24691358024691357,small
exp114-BD50-feature-set3-SMOTE,True,diff_recall,randomForest_classifier,BD50,9,0.8829627000058888,0.30864197530864196,small
exp114-BD50-feature-set3-SMOTE,True,diff_auc,randomForest_classifier,BD50,9,0.8984375,0.30864197530864196,small
exp114-BD50-feature-set3-SMOTE,True,diff_f1,mlp_classifier,BD50,7,0.921875,0.5102040816326531,large
exp114-BD50-feature-set3-SMOTE,True,diff_precision,mlp_classifier,BD50,7,0.765625,0.10204081632653061,negligible
exp114-BD50-feature-set3-SMOTE,True,diff_recall,mlp_classifier,BD50,7,0.8515625,0.20408163265306123,small
exp114-BD50-feature-set3-SMOTE,True,diff_auc,mlp_classifier,BD50,7,0.8640506445901759,0.22448979591836735,small
exp114-BD50-feature-set3-SMOTE,True,diff_f1,bayes_network,BD50,2,0.8144533152386513,0.75,large
exp114-BD50-feature-set3-SMOTE,True,diff_precision,bayes_network,BD50,2,0.8144533152386513,0.75,large
exp114-BD50-feature-set3-SMOTE,True,diff_recall,bayes_network,BD50,2,0.8144533152386513,0.5,large
exp114-BD50-feature-set3-SMOTE,True,diff_auc,bayes_network,BD50,2,0.75,0.5,large
exp115-BD50-feature-set3-SMOTE,True,diff_f1,SVC,BD50,6,0.21875,-0.2777777777777778,small
exp115-BD50-feature-set3-SMOTE,True,diff_precision,SVC,BD50,6,0.109375,-0.2777777777777778,small
exp115-BD50-feature-set3-SMOTE,True,diff_recall,SVC,BD50,6,0.5,0.08333333333333333,negligible
exp115-BD50-feature-set3-SMOTE,True,diff_auc,SVC,BD50,6,0.15625,-0.3333333333333333,medium
exp115-BD50-feature-set3-SMOTE,True,diff_f1,knn_classifier,BD50,3,0.125,-1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_precision,knn_classifier,BD50,3,0.25,-0.7777777777777778,large
exp115-BD50-feature-set3-SMOTE,True,diff_recall,knn_classifier,BD50,3,0.125,-1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_auc,knn_classifier,BD50,3,0.125,-1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_f1,logistic_regression,BD50,5,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_precision,logistic_regression,BD50,5,0.9375,0.52,large
exp115-BD50-feature-set3-SMOTE,True,diff_recall,logistic_regression,BD50,5,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_auc,logistic_regression,BD50,5,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_f1,randomForest_classifier,BD50,8,0.92578125,0.65625,large
exp115-BD50-feature-set3-SMOTE,True,diff_precision,randomForest_classifier,BD50,8,0.52734375,-0.09375,negligible
exp115-BD50-feature-set3-SMOTE,True,diff_recall,randomForest_classifier,BD50,8,0.9929854695508498,0.90625,large
exp115-BD50-feature-set3-SMOTE,True,diff_auc,randomForest_classifier,BD50,8,0.875,0.53125,large
exp115-BD50-feature-set3-SMOTE,True,diff_f1,mlp_classifier,BD50,6,0.71875,0.1111111111111111,negligible
exp115-BD50-feature-set3-SMOTE,True,diff_precision,mlp_classifier,BD50,6,0.015625,-0.3333333333333333,medium
exp115-BD50-feature-set3-SMOTE,True,diff_recall,mlp_classifier,BD50,6,0.953125,0.3611111111111111,medium
exp115-BD50-feature-set3-SMOTE,True,diff_auc,mlp_classifier,BD50,6,0.5,0.1111111111111111,negligible
exp115-BD50-feature-set3-SMOTE,True,diff_f1,bayes_network,BD50,2,0.75,0.5,large
exp115-BD50-feature-set3-SMOTE,True,diff_precision,bayes_network,BD50,2,1.0,1.0,large
exp115-BD50-feature-set3-SMOTE,True,diff_recall,bayes_network,BD50,2,0.5,0.0,negligible
exp115-BD50-feature-set3-SMOTE,True,diff_auc,bayes_network,BD50,2,0.75,0.5,large
exp116-BD50-feature-set4-SMOTE,True,diff_f1,SVC,BD50,5,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_precision,SVC,BD50,5,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_recall,SVC,BD50,5,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_auc,SVC,BD50,5,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_f1,knn_classifier,BD50,2,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_precision,knn_classifier,BD50,2,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_recall,knn_classifier,BD50,2,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_auc,knn_classifier,BD50,2,0.5,0.0,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_f1,logistic_regression,BD50,7,0.6002523190651541,-0.061224489795918366,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_precision,logistic_regression,BD50,7,0.5,0.04081632653061224,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_recall,logistic_regression,BD50,7,0.7269394941114674,0.02040816326530612,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_auc,logistic_regression,BD50,7,0.6002523190651541,-0.02040816326530612,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,BD50,8,0.0390625,-0.4375,medium
exp116-BD50-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,BD50,8,0.0390625,-0.46875,medium
exp116-BD50-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,BD50,8,0.125,-0.125,negligible
exp116-BD50-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,BD50,8,0.0390625,-0.4375,medium
exp116-BD50-feature-set4-SMOTE,True,diff_f1,mlp_classifier,BD50,6,0.28125,-0.2222222222222222,small
exp116-BD50-feature-set4-SMOTE,True,diff_precision,mlp_classifier,BD50,6,0.921875,0.3333333333333333,medium
exp116-BD50-feature-set4-SMOTE,True,diff_recall,mlp_classifier,BD50,6,0.21875,-0.3333333333333333,medium
exp116-BD50-feature-set4-SMOTE,True,diff_auc,mlp_classifier,BD50,6,1.0,0.5,large
exp116-BD50-feature-set4-SMOTE,True,diff_f1,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp116-BD50-feature-set4-SMOTE,True,diff_precision,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp116-BD50-feature-set4-SMOTE,True,diff_recall,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp116-BD50-feature-set4-SMOTE,True,diff_auc,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,True,diff_f1,SVC,BD50,6,0.5832579978055203,0.16666666666666666,small
exp117-BD50-feature-set4-SMOTE,True,diff_precision,SVC,BD50,6,0.5832579978055203,0.05555555555555555,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_recall,SVC,BD50,6,0.3752427096712272,0.027777777777777776,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_auc,SVC,BD50,6,0.5832579978055203,0.0,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_f1,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,True,diff_precision,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,True,diff_recall,knn_classifier,BD50,2,0.5,0.0,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_auc,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,True,diff_f1,logistic_regression,BD50,5,0.7907538832765901,0.12,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_precision,logistic_regression,BD50,5,0.947970382735536,0.2,small
exp117-BD50-feature-set4-SMOTE,True,diff_recall,logistic_regression,BD50,5,0.7095437898334015,0.0,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_auc,logistic_regression,BD50,5,0.9112350737939232,0.12,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,BD50,9,0.02734375,-0.4567901234567901,medium
exp117-BD50-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,BD50,9,0.001953125,-0.5061728395061729,large
exp117-BD50-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,BD50,9,0.20243653092929154,-0.037037037037037035,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,BD50,9,0.009765625,-0.5061728395061729,large
exp117-BD50-feature-set4-SMOTE,True,diff_f1,mlp_classifier,BD50,8,0.62890625,0.0625,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_precision,mlp_classifier,BD50,8,0.90234375,0.375,medium
exp117-BD50-feature-set4-SMOTE,True,diff_recall,mlp_classifier,BD50,8,0.41671681011116213,-0.171875,small
exp117-BD50-feature-set4-SMOTE,True,diff_auc,mlp_classifier,BD50,8,1.0,0.46875,medium
exp117-BD50-feature-set4-SMOTE,True,diff_f1,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,True,diff_precision,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp117-BD50-feature-set4-SMOTE,True,diff_recall,bayes_network,BD50,2,0.5,0.0,negligible
exp117-BD50-feature-set4-SMOTE,True,diff_auc,bayes_network,BD50,2,0.8144533152386513,0.25,small
exp118-BD50-feature-set4-SMOTE,True,diff_f1,SVC,BD50,4,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_precision,SVC,BD50,4,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_recall,SVC,BD50,4,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_auc,SVC,BD50,4,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_f1,knn_classifier,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_precision,knn_classifier,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_recall,knn_classifier,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_auc,knn_classifier,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_f1,logistic_regression,BD50,5,0.7602499389065233,0.08,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_precision,logistic_regression,BD50,5,0.7602499389065233,0.16,small
exp118-BD50-feature-set4-SMOTE,True,diff_recall,logistic_regression,BD50,5,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_auc,logistic_regression,BD50,5,0.7602499389065233,0.08,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,BD50,10,0.1376953125,-0.23,small
exp118-BD50-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,BD50,10,0.0966796875,-0.33,medium
exp118-BD50-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,BD50,10,0.5408589194862649,0.1,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,BD50,10,0.080078125,-0.32,small
exp118-BD50-feature-set4-SMOTE,True,diff_f1,mlp_classifier,BD50,8,0.6370181868749213,-0.046875,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_precision,mlp_classifier,BD50,8,0.9465515725977534,0.234375,small
exp118-BD50-feature-set4-SMOTE,True,diff_recall,mlp_classifier,BD50,8,0.31160583716192247,-0.171875,small
exp118-BD50-feature-set4-SMOTE,True,diff_auc,mlp_classifier,BD50,8,0.9465515725977534,0.390625,medium
exp118-BD50-feature-set4-SMOTE,True,diff_f1,bayes_network,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_precision,bayes_network,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_recall,bayes_network,BD50,2,0.5,0.0,negligible
exp118-BD50-feature-set4-SMOTE,True,diff_auc,bayes_network,BD50,2,0.5,0.0,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_f1,SVC,BD50,4,0.22484589898444546,-0.1875,small
exp119-BD50-feature-set4-SMOTE,True,diff_precision,SVC,BD50,4,0.22484589898444546,-0.0625,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_recall,SVC,BD50,4,0.22484589898444546,-0.0625,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_auc,SVC,BD50,4,0.22484589898444546,-0.0625,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_f1,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp119-BD50-feature-set4-SMOTE,True,diff_precision,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp119-BD50-feature-set4-SMOTE,True,diff_recall,knn_classifier,BD50,2,0.5,0.0,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_auc,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp119-BD50-feature-set4-SMOTE,True,diff_f1,logistic_regression,BD50,7,0.36532343159211045,0.08163265306122448,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_precision,logistic_regression,BD50,7,0.36532343159211045,-0.04081632653061224,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_recall,logistic_regression,BD50,7,0.8728933881980178,0.12244897959183673,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_auc,logistic_regression,BD50,7,0.36532343159211045,0.08163265306122448,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,BD50,8,0.0390625,-0.1875,small
exp119-BD50-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,BD50,8,0.02734375,-0.3125,small
exp119-BD50-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,BD50,8,0.52734375,0.109375,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,BD50,8,0.0078125,-0.25,small
exp119-BD50-feature-set4-SMOTE,True,diff_f1,mlp_classifier,BD50,9,0.248046875,-0.06172839506172839,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_precision,mlp_classifier,BD50,9,0.673828125,0.2839506172839506,small
exp119-BD50-feature-set4-SMOTE,True,diff_recall,mlp_classifier,BD50,9,0.326171875,-0.2345679012345679,small
exp119-BD50-feature-set4-SMOTE,True,diff_auc,mlp_classifier,BD50,9,0.8570512200200215,0.32098765432098764,small
exp119-BD50-feature-set4-SMOTE,True,diff_f1,bayes_network,BD50,2,0.5,0.0,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_precision,bayes_network,BD50,2,0.5,0.0,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_recall,bayes_network,BD50,2,0.5,0.0,negligible
exp119-BD50-feature-set4-SMOTE,True,diff_auc,bayes_network,BD50,2,0.5,0.0,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_f1,SVC,BD50,6,0.6247572903287728,0.027777777777777776,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_precision,SVC,BD50,6,0.6247572903287728,0.08333333333333333,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_recall,SVC,BD50,6,0.54293582739929,0.05555555555555555,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_auc,SVC,BD50,6,0.7019436671383381,0.08333333333333333,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_f1,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp120-BD50-feature-set4-SMOTE,True,diff_precision,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp120-BD50-feature-set4-SMOTE,True,diff_recall,knn_classifier,BD50,2,0.5,0.0,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_auc,knn_classifier,BD50,2,0.8144533152386513,0.25,small
exp120-BD50-feature-set4-SMOTE,True,diff_f1,logistic_regression,BD50,7,0.8026865668784524,0.08163265306122448,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_precision,logistic_regression,BD50,7,0.8026865668784524,0.02040816326530612,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_recall,logistic_regression,BD50,7,0.9396772873318275,0.10204081632653061,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_auc,logistic_regression,BD50,7,0.8833221498745885,0.08163265306122448,negligible
exp120-BD50-feature-set4-SMOTE,True,diff_f1,randomForest_classifier,BD50,9,0.1796875,-0.25925925925925924,small
exp120-BD50-feature-set4-SMOTE,True,diff_precision,randomForest_classifier,BD50,9,0.064453125,-0.4074074074074074,medium
exp120-BD50-feature-set4-SMOTE,True,diff_recall,randomForest_classifier,BD50,9,0.8581140214020844,0.2962962962962963,small
exp120-BD50-feature-set4-SMOTE,True,diff_auc,randomForest_classifier,BD50,9,0.150390625,-0.30864197530864196,small
exp120-BD50-feature-set4-SMOTE,True,diff_f1,mlp_classifier,BD50,8,0.421875,-0.25,small
exp120-BD50-feature-set4-SMOTE,True,diff_precision,mlp_classifier,BD50,8,0.92578125,0.1875,small
exp120-BD50-feature-set4-SMOTE,True,diff_recall,mlp_classifier,BD50,8,0.11668956998475127,-0.265625,small
